round,steps,score,reward,epsilon
1780,8,0,-48.3,0.8369
1781,14,0,-33.9,0.8369
1782,6,0,-42.6,0.8368
1783,6,0,-44.6,0.8367
1784,13,0,-36.3,0.8366
1785,66,1,-5.6,0.8365
1786,8,0,-34.8,0.8364
1787,19,0,-52.9,0.8363
1788,14,0,-40.4,0.8363
1789,18,0,-49.8,0.8362
1790,7,0,-46.7,0.8361
1791,34,0,-44.4,0.836
1792,5,0,-47.0,0.8359
1793,22,1,-7.7,0.8358
1794,5,0,-40.5,0.8358
1795,8,0,-48.3,0.8357
1796,9,0,-42.4,0.8356
1797,18,0,-41.3,0.8355
1798,17,0,-38.2,0.8354
1799,13,0,-38.3,0.8353
1800,5,0,-43.5,0.8353
1801,18,0,-34.8,0.8352
1802,23,0,-33.3,0.8351
1803,22,0,-42.2,0.835
1804,40,1,-46.0,0.8349
1805,37,0,-9.2,0.8348
1806,29,0,-30.9,0.8348
1807,14,0,-44.4,0.8347
1808,14,0,-53.9,0.8346
1809,17,1,-19.7,0.8345
1810,33,0,-37.3,0.8344
1811,7,0,-44.2,0.8343
1812,21,0,-34.6,0.8343
1813,22,0,-25.7,0.8342
1814,32,0,-30.2,0.8341
1815,17,0,-37.7,0.834
1816,13,0,-31.3,0.8339
1817,24,0,-49.4,0.8338
1818,18,0,-46.8,0.8338
1819,22,0,-60.2,0.8337
1820,11,0,-45.6,0.8336
1821,17,0,-41.2,0.8335
1822,16,0,-43.1,0.8334
1823,7,0,-47.2,0.8333
1824,14,0,-39.9,0.8333
1825,15,0,-41.5,0.8332
1826,19,0,-42.4,0.8331
1827,8,0,-43.3,0.833
1828,17,0,-44.7,0.8329
1829,11,0,-48.1,0.8328
1830,23,0,-23.3,0.8328
1831,32,1,-33.7,0.8327
1832,6,0,-48.6,0.8326
1833,22,0,-26.2,0.8325
1834,16,0,-49.6,0.8324
1835,7,0,-44.2,0.8323
1836,45,1,-12.0,0.8323
1837,7,0,-42.7,0.8322
1838,26,0,-29.1,0.8321
1839,21,0,-53.6,0.832
1840,7,0,-47.2,0.8319
1841,9,0,-47.9,0.8318
1842,20,0,-54.0,0.8318
1843,18,0,-35.3,0.8317
1844,14,0,-46.9,0.8316
1845,27,0,-43.2,0.8315
1846,48,0,-24.3,0.8314
1847,13,0,-37.3,0.8313
1848,8,0,-46.3,0.8313
1849,21,0,-31.6,0.8312
1850,6,0,-49.1,0.8311
1851,12,0,-44.7,0.831
1852,8,0,-46.8,0.8309
1853,9,0,-46.4,0.8308
1854,6,0,-43.1,0.8308
1855,31,1,-23.1,0.8307
1856,6,0,-39.6,0.8306
1857,13,0,-36.8,0.8305
1858,8,0,-51.3,0.8304
1859,14,0,-41.4,0.8303
1860,5,0,-40.5,0.8303
1861,10,0,-46.0,0.8302
1862,17,0,-42.7,0.8301
1863,5,0,-44.5,0.83
1864,43,0,-45.8,0.8299
1865,13,0,-38.8,0.8299
1866,24,0,-52.4,0.8298
1867,18,0,-40.8,0.8297
1868,13,0,-37.3,0.8296
1869,44,0,-58.9,0.8295
1870,10,0,-48.5,0.8294
1871,21,0,-38.6,0.8294
1872,16,0,-41.1,0.8293
1873,22,0,-49.2,0.8292
1874,15,0,-40.0,0.8291
1875,20,0,-44.0,0.829
1876,18,0,-47.8,0.8289
1877,44,0,-23.9,0.8289
1878,36,0,-27.6,0.8288
1879,9,0,-38.4,0.8287
1880,46,2,12.9,0.8286
1881,10,0,-46.0,0.8285
1882,37,0,-31.7,0.8284
1883,8,0,-46.8,0.8284
1884,17,0,-46.7,0.8283
1885,14,0,-40.4,0.8282
1886,7,0,-47.2,0.8281
1887,8,0,-38.3,0.828
1888,43,0,-26.3,0.8279
1889,12,0,-54.2,0.8279
1890,46,0,-36.6,0.8278
1891,19,0,-49.9,0.8277
1892,18,0,-55.8,0.8276
1893,6,0,-46.1,0.8275
1894,9,0,-42.4,0.8274
1895,5,0,-65.5,0.8274
1896,16,0,-38.6,0.8273
1897,33,0,-37.8,0.8272
1898,18,0,-31.8,0.8271
1899,33,0,-50.8,0.827
1900,21,0,-29.6,0.827
1901,21,0,-36.6,0.8269
1902,19,0,-36.4,0.8268
1903,28,0,-42.3,0.8267
1904,9,0,-47.9,0.8266
1905,10,0,-49.0,0.8265
1906,21,1,-13.6,0.8265
1907,7,0,-36.2,0.8264
1908,13,0,-43.8,0.8263
1909,10,0,-52.5,0.8262
1910,12,0,-51.2,0.8261
1911,15,0,-30.0,0.826
1912,8,0,-39.8,0.826
1913,27,0,-43.2,0.8259
1914,41,0,-38.6,0.8258
1915,22,0,-40.2,0.8257
1916,37,0,-25.7,0.8256
1917,14,0,-32.9,0.8255
1918,14,0,-37.9,0.8255
1919,28,0,-65.8,0.8254
1920,6,0,-43.1,0.8253
1921,6,0,-48.6,0.8252
1922,15,0,-54.0,0.8251
1923,5,0,-43.5,0.8251
1924,16,0,-26.6,0.825
1925,15,0,-39.0,0.8249
1926,8,0,-43.3,0.8248
1927,87,0,-24.2,0.8247
1928,13,0,-40.3,0.8246
1929,45,2,10.5,0.8246
1930,7,0,-47.2,0.8245
1931,8,0,-43.8,0.8244
1932,7,0,-49.7,0.8243
1933,17,0,-45.2,0.8242
1934,21,0,-26.1,0.8241
1935,7,0,-44.2,0.8241
1936,24,0,-34.9,0.824
1937,5,0,-55.5,0.8239
1938,24,0,-30.9,0.8238
1939,7,0,-41.7,0.8237
1940,27,0,-38.2,0.8236
1941,6,0,-43.6,0.8236
1942,5,0,-48.0,0.8235
1943,9,0,-48.4,0.8234
1944,8,0,-48.3,0.8233
1945,24,0,-37.9,0.8232
1946,15,0,-41.0,0.8232
1947,16,0,-36.1,0.8231
1948,27,0,-25.7,0.823
1949,12,0,-35.7,0.8229
1950,6,0,-44.1,0.8228
1951,44,0,-27.4,0.8227
1952,6,0,-39.1,0.8227
1953,35,0,-28.0,0.8226
