round,steps,score,reward,epsilon
3509,145,0,-56.0,0.05
3510,400,0,-43.0,0.05
3511,400,0,-29.0,0.05
3512,400,0,-32.0,0.05
3513,129,0,-72.0,0.05
3514,178,0,-80.0,0.05
3515,202,0,-69.0,0.05
3516,316,0,-59.0,0.05
3517,400,0,-18.0,0.05
3518,350,0,-69.0,0.05
3519,351,0,-74.0,0.05
3520,31,0,-53.0,0.05
3521,32,0,-57.0,0.05
3522,400,0,-13.0,0.05
3523,400,0,-32.0,0.05
3524,123,0,-59.0,0.05
3525,400,0,-22.0,0.05
3526,212,0,-67.0,0.05
3527,253,0,-86.0,0.05
3528,400,0,-45.0,0.05
3529,123,1,-32.0,0.05
3530,153,0,-68.0,0.05
3531,85,0,-53.0,0.05
3532,400,0,-8.0,0.05
3533,400,0,-28.0,0.05
3534,127,0,-60.0,0.05
3535,400,0,-7.0,0.05
3536,400,0,-16.0,0.05
3537,400,0,-19.0,0.05
3538,400,0,-20.0,0.05
3539,400,0,-21.0,0.05
3540,307,0,-74.0,0.05
3541,249,0,-71.0,0.05
3542,362,0,-64.0,0.05
3543,63,0,-52.0,0.05
3544,49,0,-61.0,0.05
3545,400,0,-53.0,0.05
3546,400,0,-23.0,0.05
3547,400,0,-24.0,0.05
3548,259,0,-76.0,0.05
3549,400,0,-11.0,0.05
3550,400,0,-19.0,0.05
3551,98,1,-44.0,0.05
3552,175,0,-66.0,0.05
3553,53,0,-54.0,0.05
3554,104,0,-69.0,0.05
3555,80,0,-66.0,0.05
3556,400,0,-35.0,0.05
3557,280,0,-70.0,0.05
3558,155,0,-65.0,0.05
3559,78,0,-60.0,0.05
3560,400,0,-18.0,0.05
3561,125,0,-69.0,0.05
3562,242,0,-61.0,0.05
3563,400,0,-16.0,0.05
3564,390,0,-59.0,0.05
3565,400,0,-34.0,0.05
3566,400,0,-26.0,0.05
3567,400,0,-19.0,0.05
3568,400,0,-25.0,0.05
3569,400,0,-30.0,0.05
3570,69,0,-60.0,0.05
3571,261,0,-64.0,0.05
3572,127,0,-66.0,0.05
3573,19,0,-54.0,0.05
3574,60,0,-53.0,0.05
3575,312,0,-83.0,0.05
3576,400,0,-43.0,0.05
3577,122,0,-60.0,0.05
3578,148,0,-61.0,0.05
3579,169,0,-42.0,0.05
3580,400,0,-21.0,0.05
3581,400,0,-22.0,0.05
3582,400,1,-21.0,0.05
3583,229,0,-66.0,0.05
3584,400,0,-15.0,0.05
3585,400,0,-23.0,0.05
3586,21,0,-54.0,0.05
3587,37,0,-53.0,0.05
3588,187,0,-69.0,0.05
3589,131,0,-65.0,0.05
3590,400,0,-44.0,0.05
3591,400,0,-13.0,0.05
3592,123,0,-59.0,0.05
3593,400,0,-32.0,0.05
3594,400,0,-5.0,0.05
3595,161,0,-60.0,0.05
3596,241,0,-70.0,0.05
3597,94,0,-61.0,0.05
3598,231,0,-72.0,0.05
3599,400,0,-35.0,0.05
3600,56,0,-54.0,0.05
3601,326,0,-58.0,0.05
3602,312,0,-88.0,0.05
3603,400,0,-23.0,0.05
3604,178,0,-67.0,0.05
3605,261,0,-71.0,0.05
3606,400,0,-33.0,0.05
3607,395,0,-80.0,0.05
3608,400,0,-28.0,0.05
3609,259,0,-81.0,0.05
3610,22,0,-56.0,0.05
3611,400,0,-30.0,0.05
3612,29,0,-55.0,0.05
3613,130,0,-58.0,0.05
3614,400,0,-14.0,0.05
3615,400,0,-22.0,0.05
3616,400,0,-35.0,0.05
3617,92,0,-64.0,0.05
3618,400,1,-17.0,0.05
3619,155,0,-52.0,0.05
3620,184,0,-63.0,0.05
3621,98,0,-64.0,0.05
3622,173,0,-64.0,0.05
3623,59,0,-63.0,0.05
3624,72,0,-65.0,0.05
3625,400,0,-18.0,0.05
3626,400,0,-15.0,0.05
3627,79,0,-70.0,0.05
3628,400,0,-11.0,0.05
3629,400,1,2.0,0.05
3630,400,0,-30.0,0.05
3631,235,0,-70.0,0.05
3632,278,0,-65.0,0.05
3633,400,0,-47.0,0.05
3634,349,0,-71.0,0.05
3635,400,0,-31.0,0.05
