round,steps,score,reward,epsilon
11338,58,2,23.7,0.3218
11339,5,0,-39.5,0.3218
11340,69,2,36.6,0.3217
11341,5,0,-44.5,0.3217
11342,110,1,77.0,0.3217
11343,64,1,71.1,0.3216
11344,23,0,-27.3,0.3216
11345,33,0,-2.8,0.3216
11346,62,1,23.8,0.3215
11347,14,0,-37.9,0.3215
11348,13,0,-37.3,0.3215
11349,13,0,-28.8,0.3214
11350,102,1,61.8,0.3214
11351,71,0,15.9,0.3214
11352,6,0,-39.1,0.3213
11353,6,0,-41.1,0.3213
11354,74,4,86.6,0.3213
11355,16,0,-40.1,0.3212
11356,70,0,-2.0,0.3212
11357,6,0,-43.1,0.3212
11358,6,0,-43.1,0.3211
11359,13,0,-38.3,0.3211
11360,21,0,-24.1,0.3211
11361,26,0,-26.1,0.3211
11362,22,1,-12.7,0.321
11363,21,0,-44.1,0.321
11364,137,3,182.3,0.321
11365,14,0,-36.9,0.3209
11366,13,0,-37.3,0.3209
11367,30,0,-13.0,0.3209
11368,13,0,-17.8,0.3208
11369,135,1,78.0,0.3208
11370,28,2,7.7,0.3208
11371,236,1,123.9,0.3207
11372,20,0,-24.5,0.3207
11373,13,0,-40.3,0.3207
11374,58,0,2.2,0.3206
11375,6,0,-46.1,0.3206
11376,56,2,30.4,0.3206
11377,39,1,1.6,0.3205
11378,6,0,-43.1,0.3205
11379,22,0,-26.7,0.3205
11380,92,2,102.3,0.3204
11381,47,1,14.3,0.3204
11382,20,0,-16.5,0.3204
11383,39,2,25.1,0.3203
11384,21,1,-4.1,0.3203
11385,76,3,77.4,0.3203
11386,21,2,3.4,0.3202
11387,38,2,41.2,0.3202
11388,21,0,-29.6,0.3202
11389,21,0,-31.6,0.3202
11390,13,0,-34.8,0.3201
11391,6,0,-42.6,0.3201
11392,20,0,-26.0,0.3201
11393,115,2,106.0,0.32
11394,46,0,12.4,0.32
11395,118,2,99.7,0.32
11396,27,1,-1.2,0.3199
11397,21,0,-24.6,0.3199
11398,37,0,-9.7,0.3199
11399,22,0,-25.7,0.3198
11400,20,0,-33.5,0.3198
11401,79,1,25.6,0.3198
11402,20,0,-19.5,0.3197
11403,92,0,23.3,0.3197
11404,15,0,-39.0,0.3197
11405,62,2,30.3,0.3196
11406,57,2,74.3,0.3196
11407,36,0,-13.6,0.3196
11408,22,0,-25.7,0.3195
11409,57,0,6.3,0.3195
11410,31,0,-16.6,0.3195
11411,178,5,71.2,0.3194
11412,23,0,-38.3,0.3194
11413,21,0,-17.6,0.3194
11414,46,0,-15.6,0.3194
11415,21,0,-28.6,0.3193
11416,14,0,-40.4,0.3193
11417,31,0,-16.1,0.3193
11418,21,0,-16.1,0.3192
11419,70,2,24.0,0.3192
11420,6,0,-46.1,0.3192
11421,15,0,-39.0,0.3191
11422,33,1,-4.8,0.3191
11423,9,0,-34.4,0.3191
11424,6,0,-43.1,0.319
11425,14,0,-35.9,0.319
11426,37,1,8.3,0.319
11427,63,1,26.2,0.3189
11428,21,0,-32.1,0.3189
11429,88,1,52.7,0.3189
