round,steps,score,reward,epsilon
2167,78,6,157.2,0.1144
2168,34,2,30.1,0.1143
2169,13,1,-16.3,0.1142
2170,62,4,78.3,0.1141
2171,118,10,277.2,0.1139
2172,43,2,34.2,0.1138
2173,294,25,732.6,0.1137
2174,18,3,15.7,0.1136
2175,226,27,661.9,0.1135
2176,62,9,175.3,0.1134
2177,13,0,-33.3,0.1133
2178,50,2,7.0,0.1131
2179,20,2,7.5,0.113
2180,15,1,-23.0,0.1129
2181,224,20,481.1,0.1128
2182,89,5,113.1,0.1127
2183,27,2,13.3,0.1126
2184,163,12,269.2,0.1125
2185,6,0,-42.6,0.1124
2186,48,2,39.7,0.1122
2187,98,9,212.7,0.1121
2188,119,12,307.6,0.112
2189,154,14,372.6,0.1119
2190,400,44,1062.4,0.1118
2191,57,3,62.3,0.1117
2192,27,2,16.8,0.1116
2193,129,12,305.1,0.1115
2194,20,1,6.5,0.1113
2195,400,34,878.9,0.1112
2196,47,3,33.3,0.1111
2197,113,16,358.7,0.111
2198,216,20,519.9,0.1109
2199,56,4,86.4,0.1108
2200,400,43,1078.4,0.1107
2201,21,1,6.9,0.1106
2202,196,19,438.4,0.1105
2203,186,16,387.4,0.1103
2204,400,41,1087.4,0.1102
2205,165,12,270.0,0.1101
2206,20,1,-1.5,0.11
2207,233,25,619.7,0.1099
2208,59,7,134.1,0.1098
2209,400,43,1084.9,0.1097
2210,140,12,311.0,0.1096
2211,13,0,-27.3,0.1095
2212,400,36,968.4,0.1094
2213,20,1,-4.0,0.1093
2214,108,9,234.7,0.1091
2215,113,10,241.2,0.109
2216,13,0,-32.8,0.1089
2217,77,8,168.3,0.1088
2218,14,2,-7.9,0.1087
2219,130,13,293.0,0.1086
2220,234,27,638.1,0.1085
2221,27,2,23.3,0.1084
2222,42,0,-30.2,0.1083
2223,30,3,46.5,0.1082
2224,59,7,134.1,0.1081
2225,127,17,376.8,0.1079
2226,114,10,198.6,0.1078
2227,400,41,1060.4,0.1077
2228,95,12,253.0,0.1076
2229,13,0,-27.8,0.1075
2230,400,46,1143.4,0.1074
2231,217,22,539.8,0.1073
2232,181,18,429.4,0.1072
2233,269,20,504.6,0.1071
2234,29,1,17.1,0.107
2235,13,0,-34.3,0.1069
2236,46,4,78.4,0.1068
2237,289,36,821.1,0.1067
2238,400,45,1070.9,0.1066
2239,201,22,491.4,0.1064
2240,69,6,112.1,0.1063
2241,67,8,182.3,0.1062
2242,200,29,658.0,0.1061
2243,77,4,101.3,0.106
