round,steps,score,reward,epsilon
636,286,49,393.0,0.5292
637,322,49,378.0,0.5287
638,252,49,418.0,0.5282
639,276,49,388.0,0.5277
640,271,49,399.0,0.5271
641,257,49,409.0,0.5266
642,305,49,382.0,0.5261
643,247,49,413.0,0.5255
644,242,49,415.0,0.525
645,293,49,403.0,0.5245
646,281,49,385.0,0.524
647,255,49,394.0,0.5234
648,313,49,417.0,0.5229
649,249,49,406.0,0.5224
650,274,49,424.0,0.5219
651,215,49,442.0,0.5214
652,265,49,444.0,0.5208
653,264,49,431.0,0.5203
654,243,49,419.0,0.5198
655,314,49,380.0,0.5193
656,337,49,344.0,0.5188
657,290,49,396.0,0.5182
658,304,49,380.0,0.5177
659,270,49,405.0,0.5172
660,351,49,411.0,0.5167
661,285,49,396.0,0.5162
662,268,49,419.0,0.5156
663,272,49,383.0,0.5151
664,238,49,427.0,0.5146
665,269,49,394.0,0.5141
666,303,49,442.0,0.5136
667,289,49,373.0,0.5131
668,281,49,414.0,0.5126
669,293,49,397.0,0.512
670,303,49,390.0,0.5115
671,307,49,403.0,0.511
672,312,49,401.0,0.5105
673,282,49,389.0,0.51
674,259,49,414.0,0.5095
675,245,49,453.0,0.509
676,260,49,436.0,0.5085
677,306,49,402.0,0.508
678,312,49,401.0,0.5075
679,260,49,449.0,0.507
680,299,49,420.0,0.5064
681,276,49,405.0,0.5059
682,231,49,425.0,0.5054
683,256,49,421.0,0.5049
684,224,49,431.0,0.5044
685,274,49,397.0,0.5039
686,294,49,420.0,0.5034
687,238,49,450.0,0.5029
688,253,49,420.0,0.5024
689,245,49,440.0,0.5019
690,239,49,437.0,0.5014
691,328,49,354.0,0.5009
692,240,49,427.0,0.5004
693,267,49,445.0,0.4999
694,311,49,409.0,0.4994
695,223,49,450.0,0.4989
696,230,49,442.0,0.4984
697,243,49,471.0,0.4979
698,249,49,457.0,0.4974
699,214,49,422.0,0.4969
700,255,49,402.0,0.4964
701,287,49,404.0,0.4959
702,303,49,398.0,0.4954
703,217,49,437.0,0.4949
704,279,49,395.0,0.4944
705,257,49,440.0,0.4939
706,269,49,402.0,0.4934
707,249,49,414.0,0.4929
708,293,49,463.0,0.4925
709,259,49,371.0,0.492
710,228,49,473.0,0.4915
711,233,49,453.0,0.491
712,229,49,447.0,0.4905
713,258,49,455.0,0.49
714,326,49,415.0,0.4895
715,239,49,438.0,0.489
716,234,49,420.0,0.4885
717,235,49,455.0,0.488
718,300,49,397.0,0.4876
719,233,49,455.0,0.4871
720,264,49,366.0,0.4866
721,235,49,432.0,0.4861
722,224,49,434.0,0.4856
723,254,49,416.0,0.4851
724,318,49,383.0,0.4846
725,244,49,422.0,0.4841
726,269,49,378.0,0.4837
727,232,49,472.0,0.4832
728,264,49,416.0,0.4827
729,237,49,437.0,0.4822
730,235,49,415.0,0.4817
731,268,49,405.0,0.4813
732,268,49,376.0,0.4808
733,254,49,432.0,0.4803
734,259,49,446.0,0.4798
735,224,49,470.0,0.4793
736,240,49,439.0,0.4788
737,272,49,420.0,0.4784
738,239,49,410.0,0.4779
739,272,49,409.0,0.4774
740,274,49,430.0,0.4769
741,277,49,422.0,0.4765
742,246,49,412.0,0.476
743,234,49,421.0,0.4755
744,242,49,443.0,0.475
745,249,49,467.0,0.4746
746,268,49,424.0,0.4741
747,257,49,432.0,0.4736
748,265,49,408.0,0.4731
749,225,49,470.0,0.4727
750,229,49,468.0,0.4722
751,240,49,430.0,0.4717
752,223,49,449.0,0.4712
753,287,49,381.0,0.4708
754,310,49,400.0,0.4703
755,217,49,460.0,0.4698
756,208,49,454.0,0.4694
757,247,49,431.0,0.4689
758,255,49,430.0,0.4684
759,247,49,427.0,0.468
760,298,49,391.0,0.4675
761,245,49,423.0,0.467
762,216,49,458.0,0.4666
763,246,49,443.0,0.4661
